arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
"my favorite song is battle-axe, ",it's on a different album.,comparison,but,mid,"my favorite song is battle-axe, but it's on a different album.",The album's title song is probably the best.,Statement,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('Thing', 924.9515, 'My Favorite Song')]",[],['entertainment'],['entertainment'],['Music'],['Music'],None,None,['music'],[],['opinion_provide_pos_patterns_song is battleaxe'],[],None,None,"[{'name': None, 'id': 1078, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['battle-axe'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5626080>}, 'gkg': None, 'granular_actor_types': {'person': 0.20833333333333334}, 'granular_entity_types': {}}, {'name': 'favorite song', 'id': 1077, 'status': None, 'engaged': [], 'lexeme': 'favorite song', 'alias': ['favorite song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a525d128>}, 'gkg': 'kg:/g/1q5j4t_0f', 'granular_actor_types': {}, 'granular_entity_types': {'song by ellegarden': 1}, 'gkg_name': 'My Favorite Song', 'gkg_type': ['Thing']}, {'name': 'the bands', 'id': 1075, 'status': None, 'engaged': [], 'lexeme': 'the bands', 'alias': ['the bands'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5457780>}, 'gkg': 'kg:/g/11dfjbds44', 'granular_actor_types': {}, 'granular_entity_types': {'musical by itamar moses': 1}, 'gkg_name': ""The Band's Visit"", 'gkg_type': ['Book']}, {'name': None, 'id': 1076, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['elements from', 'genres of music'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5247c50>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 410, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['album', 'such a', 'orchestra'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5632710>}, 'gkg': None, 'granular_actor_types': {'object': 0.15384615384615385}, 'granular_entity_types': {}}, {'name': None, 'id': 1078, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['battle-axe'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5626080>}, 'gkg': None, 'granular_actor_types': {'person': 0.20833333333333334}, 'granular_entity_types': {}}, {'name': 'favorite song', 'id': 1077, 'status': None, 'engaged': [], 'lexeme': 'favorite song', 'alias': ['favorite song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a525d128>}, 'gkg': 'kg:/g/1q5j4t_0f', 'granular_actor_types': {}, 'granular_entity_types': {'song by ellegarden': 1}, 'gkg_name': 'My Favorite Song', 'gkg_type': ['Thing']}]",My Favorite Song,,battle-axe,album,"[('Thing', 924.9515, 'My Favorite Song')]",[],True,True
"they used to be a band, ",it's been reduced to just brendon urie.,comparison,but,mid,"they used to be a band, but it's been reduced to just brendon urie.","No, who are they?",Statement,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Corporation', 246.73250000000002, 'A Band Apart')]","[('Person', 1300.998046, 'Brendon Urie')]",['entertainment'],['sport'],['Other'],['Celebrities'],None,None,[],[],[],[],None,None,"[{'name': 'a band', 'id': 495, 'status': None, 'engaged': [], 'lexeme': 'a band', 'alias': ['a band'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a547e7b8>}, 'gkg': 'kg:/m/041ypd', 'granular_actor_types': {}, 'granular_entity_types': {'film company': 1}, 'gkg_name': 'A Band Apart', 'gkg_type': ['Thing', 'Corporation', 'Organization']}, {'name': None, 'id': 410, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['album', 'such a', 'orchestra'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5632710>}, 'gkg': None, 'granular_actor_types': {'object': 0.15384615384615385}, 'granular_entity_types': {}}]","[{'name': 'brendon urie', 'id': 1079, 'status': None, 'engaged': [], 'lexeme': 'brendon urie', 'alias': ['brendon urie'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a53dabe0>}, 'gkg': 'kg:/m/0h6lnb', 'granular_actor_types': {}, 'granular_entity_types': {'american singer': 1}, 'gkg_name': 'Brendon Urie', 'gkg_type': ['Person']}, {'name': 'a band', 'id': 495, 'status': None, 'engaged': [], 'lexeme': 'a band', 'alias': ['a band'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a547e7b8>}, 'gkg': 'kg:/m/041ypd', 'granular_actor_types': {}, 'granular_entity_types': {'film company': 1}, 'gkg_name': 'A Band Apart', 'gkg_type': ['Thing', 'Corporation', 'Organization']}]",A Band Apart,Brendon Urie,,,"[('Corporation', 246.73250000000002, 'A Band Apart')]","[('Person', 1300.998046, 'Brendon Urie')]",True,True
well i wasn't ,still like some of their songs.,comparison,but,mid,well i wasn't but still like some of their songs.,Really? I guess so. If you were into disco.,Statement,Statement,None,None,"('Negative', 1.0)","('Neutral', 1.0)","[('Thing', 193.64291012500001, 'Well I Wonder')]","[('Thing', 254.79475000000002, 'Their Songs')]",['sport'],['business'],['Phatic'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': 'well i', 'id': 1080, 'status': None, 'engaged': [], 'lexeme': 'well i', 'alias': ['well i'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5524630>}, 'gkg': 'kg:/g/1q5jrlx_d', 'granular_actor_types': {}, 'granular_entity_types': {'song by the smiths': 1}, 'gkg_name': 'Well I Wonder', 'gkg_type': ['Thing']}, {'name': 'brendon urie', 'id': 1079, 'status': None, 'engaged': [], 'lexeme': 'brendon urie', 'alias': ['brendon urie'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a53dabe0>}, 'gkg': 'kg:/m/0h6lnb', 'granular_actor_types': {}, 'granular_entity_types': {'american singer': 1}, 'gkg_name': 'Brendon Urie', 'gkg_type': ['Person']}]","[{'name': 'song', 'id': 340, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['song', 'songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3b6bd0da0>}, 'gkg': 'kg:/g/11bv5zk1qm', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by jake holmes': 1}, 'gkg_name': 'Her Song', 'gkg_type': ['Thing']}, {'name': 'well i', 'id': 1080, 'status': None, 'engaged': [], 'lexeme': 'well i', 'alias': ['well i'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5524630>}, 'gkg': 'kg:/g/1q5jrlx_d', 'granular_actor_types': {}, 'granular_entity_types': {'song by the smiths': 1}, 'gkg_name': 'Well I Wonder', 'gkg_type': ['Thing']}]",Well I Wonder,Their Songs,,,"[('Thing', 193.64291012500001, 'Well I Wonder')]","[('Thing', 254.79475000000002, 'Their Songs')]",True,True
they formed in 1958 as well ,they were around for quite a while.,contingency,so,mid,they formed in 1958 as well so they were around for quite a while.,"Wow, I did not know that.",Statement,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)",[],"[('Thing', 445.9875, 'Quite a While')]",['sport'],['tech'],['SciTech'],['Other'],None,None,[],[],[],[],None,None,"[{'name': 'song', 'id': 340, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['song', 'songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3b6bd0da0>}, 'gkg': 'kg:/g/11bv5zk1qm', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by jake holmes': 1}, 'gkg_name': 'Her Song', 'gkg_type': ['Thing']}]","[{'name': 'quite a while', 'id': 1081, 'status': None, 'engaged': [], 'lexeme': 'quite a while', 'alias': ['quite a while'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a54f96a0>}, 'gkg': 'kg:/g/11c5g6py1y', 'granular_actor_types': {}, 'granular_entity_types': {'song by danny worsnop': 1}, 'gkg_name': 'Quite a While', 'gkg_type': ['Thing']}]",,Quite a While,,,[],"[('Thing', 445.9875, 'Quite a While')]",True,True
"well, yes, it's stupid, ",it's the most hilarious set of movies you will ever see in your life.,comparison,but,mid,"well, yes, it's stupid, but it's the most hilarious set of movies you will ever see in your life.",Really? Isn't that a stupid comedy franchise?,Statement,Clarify,None,None,"('Negative', 1.0)","('Verypositive', 1.0)",[],"[('Movie', 652.47917875, 'Defending Your Life')]",['sport'],['tech'],['Movies_TV'],['Movies_TV'],None,None,[],['movie'],[],[],None,None,"[{'name': 'quite a while', 'id': 1081, 'status': None, 'engaged': [], 'lexeme': 'quite a while', 'alias': ['quite a while'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a54f96a0>}, 'gkg': 'kg:/g/11c5g6py1y', 'granular_actor_types': {}, 'granular_entity_types': {'song by danny worsnop': 1}, 'gkg_name': 'Quite a While', 'gkg_type': ['Thing']}]","[{'name': 'life', 'id': 580, 'status': None, 'engaged': [], 'lexeme': 'life', 'alias': ['life'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a50c59e8>}, 'gkg': 'kg:/m/0ds27b', 'granular_actor_types': {}, 'granular_entity_types': {'1993 film': 1}, 'gkg_name': 'My Life', 'gkg_type': ['Movie']}]",,Defending Your Life,,,[],"[('Movie', 652.47917875, 'Defending Your Life')]",True,True
"he's been in some pretty serious movies, ",i guess he got his start in the hangover comedies.,comparison,but,mid,"he's been in some pretty serious movies, but i guess he got his start in the hangover comedies.",You're kidding me! Isn't he a serious actor now?,Other,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],[],['sport'],['sport'],['Movies_TV'],['Movies_TV'],None,None,['movie'],[],[],[],None,None,"[{'name': None, 'id': 1082, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['movie'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5552dd8>}, 'gkg': None, 'granular_actor_types': {'product': 0.42857142857142855, 'object': 0.09523809523809523}, 'granular_entity_types': {}}, {'name': 'life', 'id': 580, 'status': None, 'engaged': [], 'lexeme': 'life', 'alias': ['life'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a50c59e8>}, 'gkg': 'kg:/m/0ds27b', 'granular_actor_types': {}, 'granular_entity_types': {'1993 film': 1}, 'gkg_name': 'My Life', 'gkg_type': ['Movie']}]","[{'name': None, 'id': 562, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['guess'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5143400>}, 'gkg': None, 'granular_actor_types': {'communication': 0.17647058823529413}, 'granular_entity_types': {}}, {'name': None, 'id': 1082, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['movie'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5552dd8>}, 'gkg': None, 'granular_actor_types': {'product': 0.42857142857142855, 'object': 0.09523809523809523}, 'granular_entity_types': {}}]",,,movie,guess,[],[],True,True
it does.,it has a feature of playing tapes backwards.,comparison,but,begin,it does. but it has a feature of playing tapes backwards. i ran a bunch of my old beatles tapes through it.,"Holy cow! Probably sells for $50 on eBay nowadays. Probably weighs 40 pounds, too.",Statement,Emphasis,None,None,"('Neutral', 1.0)","('Positive', 1.0)","[('Thing', 282.519, 'it does')]",[],['tech'],['entertainment'],['Phatic'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'does', 'id': 994, 'status': None, 'engaged': [], 'lexeme': 'does', 'alias': ['does'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4baa278>}, 'gkg': 'kg:/g/1s05sp750', 'granular_actor_types': {}, 'granular_entity_types': {'song by the l project': 1}, 'gkg_name': 'it does', 'gkg_type': ['Thing']}, {'name': None, 'id': 562, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['guess'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5143400>}, 'gkg': None, 'granular_actor_types': {'communication': 0.17647058823529413}, 'granular_entity_types': {}}]","[{'name': None, 'id': 1083, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a feature of playing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5247860>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1084, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['tape'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a557fc18>}, 'gkg': None, 'granular_actor_types': {'object': 0.18181818181818182}, 'granular_entity_types': {}}, {'name': 'does', 'id': 994, 'status': None, 'engaged': [], 'lexeme': 'does', 'alias': ['does'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4baa278>}, 'gkg': 'kg:/g/1s05sp750', 'granular_actor_types': {}, 'granular_entity_types': {'song by the l project': 1}, 'gkg_name': 'it does', 'gkg_type': ['Thing']}]",it does,,,"a feature of playing, tape","[('Thing', 282.519, 'it does')]",[],True,True
"Let Me Out!""",he was supposedly killed in a car crash and replaced by a doppleganger.,contingency,because,begin,because he was supposedly killed in a car crash and replaced by a doppleganger.,"And also in ""Revolution 9"", backwards, you can hear Paul yelling, ""Let Me Out! Let Me Out!""",Emphasis,Statement,None,None,"('Positive', 1.0)","('Negative', 1.0)",[],"[('Movie', 606.477722, 'Car Crash')]",['sport'],['business'],['Phatic'],['SciTech'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1083, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a feature of playing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5247860>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1084, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['tape'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a557fc18>}, 'gkg': None, 'granular_actor_types': {'object': 0.18181818181818182}, 'granular_entity_types': {}}]","[{'name': 'car crash', 'id': 1085, 'status': None, 'engaged': [], 'lexeme': 'car crash', 'alias': ['car crash'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a562ca58>}, 'gkg': 'kg:/g/1230_6fl', 'granular_actor_types': {}, 'granular_entity_types': {'1981 film': 1}, 'gkg_name': 'Car Crash', 'gkg_type': ['Movie']}, {'name': None, 'id': 1086, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a doppleganger'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5484d30>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,Car Crash,,a doppleganger,[],"[('Movie', 606.477722, 'Car Crash')]",True,True
"it's not necessarily his band, ",he's a part of it.,comparison,but,mid,"it's not necessarily his band, but he's a part of it.",What do you mean?,Statement,Statement,None,None,"('Negative', 1.0)","('Neutral', 1.0)",[],"[('Thing', 421.0045, 'a part'), ('Thing', 802.0642499999999, 'A Part of It')]",['entertainment'],['politics'],['Religion'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'car crash', 'id': 1085, 'status': None, 'engaged': [], 'lexeme': 'car crash', 'alias': ['car crash'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a562ca58>}, 'gkg': 'kg:/g/1230_6fl', 'granular_actor_types': {}, 'granular_entity_types': {'1981 film': 1}, 'gkg_name': 'Car Crash', 'gkg_type': ['Movie']}, {'name': None, 'id': 1086, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a doppleganger'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5484d30>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'a part', 'id': 1087, 'status': None, 'engaged': [], 'lexeme': 'a part', 'alias': ['a part'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a55cdb00>}, 'gkg': 'kg:/g/11c3mxdm6l', 'granular_actor_types': {}, 'granular_entity_types': {'song by etherwood': 1}, 'gkg_name': 'a part', 'gkg_type': ['Thing']}, {'name': 'of', 'id': 372, 'status': None, 'engaged': [], 'lexeme': 'of', 'alias': ['of', 'decade', 'back', 'music', 'music on', 'metalocalypse', 'list', 'on'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a582ada0>}, 'gkg': 'kg:/g/11b6d9rjqz', 'granular_actor_types': {}, 'granular_entity_types': {'song by we were promised jetpacks': 1}, 'gkg_name': 'A Part of It', 'gkg_type': ['Thing']}]",,"a part, A Part of It",,,[],"[('Thing', 421.0045, 'a part'), ('Thing', 802.0642499999999, 'A Part of It')]",True,True
i was pulling for tony yike young ,he studies with my friend at the conservatory.,contingency,because,mid,i was pulling for tony yike young because he studies with my friend at the conservatory.,"They were all so great. I really loved her SCHUMANN Kreisleriana, op. 16 in the semi-finals.",nAnswer,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],"[('Thing', 611.35725, 'My Friend'), ('Movie', 278.91642449999995, 'The Conservatory')]",['entertainment'],['sport'],['Celebrities'],['SciTech'],None,None,[],[],[],[],None,None,"[{'name': 'a part', 'id': 1087, 'status': None, 'engaged': [], 'lexeme': 'a part', 'alias': ['a part'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a55cdb00>}, 'gkg': 'kg:/g/11c3mxdm6l', 'granular_actor_types': {}, 'granular_entity_types': {'song by etherwood': 1}, 'gkg_name': 'a part', 'gkg_type': ['Thing']}, {'name': 'of', 'id': 372, 'status': None, 'engaged': [], 'lexeme': 'of', 'alias': ['of', 'decade', 'back', 'music', 'music on', 'metalocalypse', 'list', 'on'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a582ada0>}, 'gkg': 'kg:/g/11b6d9rjqz', 'granular_actor_types': {}, 'granular_entity_types': {'song by we were promised jetpacks': 1}, 'gkg_name': 'A Part of It', 'gkg_type': ['Thing']}]","[{'name': 'friend', 'id': 787, 'status': None, 'engaged': [], 'lexeme': 'friend', 'alias': ['friend'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4abb550>}, 'gkg': 'kg:/g/11c1pdd23z', 'granular_actor_types': {'person': 0.4166666666666667}, 'granular_entity_types': {'song by edx': 1}, 'gkg_name': 'My Friend', 'gkg_type': ['Thing']}, {'name': 'the conservatory', 'id': 1088, 'status': None, 'engaged': [], 'lexeme': 'the conservatory', 'alias': ['the conservatory'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a5583080>}, 'gkg': 'kg:/m/0fq6m_z', 'granular_actor_types': {}, 'granular_entity_types': {'2008 film': 1}, 'gkg_name': 'The Conservatory', 'gkg_type': ['Movie']}]",,"The Conservatory, My Friend",,,[],"[('Thing', 611.35725, 'My Friend'), ('Movie', 278.91642449999995, 'The Conservatory')]",True,True
